order_id,order_date,region,product,customer,units,unit_price,revenue
ORD-033223,2026-01-06,North America,Scale,"Kim, Payne and Dunn",2,502.8,1005.6
ORD-033224,2024-07-09,Asia Pacific,Growth,"Werner, Mills and Castro",5,178.22,891.1
ORD-033225,2026-01-25,Europe,Starter,"Lewis, Salazar and Brown",11,54.03,594.33
ORD-033226,2024-05-09,Europe,Scale,Sellers and Sons,8,493.57,3948.56
ORD-033227,2024-12-31,Latin America,Growth,Young PLC,2,177.85,355.7
ORD-033228,2025-12-23,Asia Pacific,Starter,Lester Inc,12,55.83,669.96
ORD-033229,2025-07-25,Latin America,Enterprise,"Martin, Watson and Blake",3,1692.12,5076.36
ORD-033230,2024-09-20,Asia Pacific,Starter,Stevens Group,11,47.95,527.45
ORD-033231,2024-08-09,Europe,Starter,Monroe-Hamilton,10,46.55,465.5
ORD-033232,2025-03-13,MEA,Starter,Dixon Ltd,8,50.47,403.76
ORD-033233,2025-10-04,MEA,Starter,Adkins Group,1,51.43,51.43
ORD-033234,2024-03-28,Latin America,Growth,"Williams, Fry and Chandler",5,215.61,1078.05
ORD-033235,2024-12-24,North America,Growth,"Booker, Stevens and Davis",12,191.48,2297.76
ORD-033236,2025-07-11,Asia Pacific,Scale,Burns Inc,12,501.28,6015.36
ORD-033237,2025-05-01,MEA,Starter,Diaz Ltd,8,42.5,340.0
ORD-033238,2025-07-15,MEA,Starter,West Inc,4,53.15,212.6
ORD-033239,2024-10-01,MEA,Starter,"Pitts, Alvarez and Smith",9,45.74,411.66
ORD-033240,2025-06-05,Asia Pacific,Starter,White Inc,10,50.85,508.5
ORD-033241,2024-10-11,Europe,Starter,"Mcmillan, Christian and Webb",8,43.85,350.8
ORD-033242,2025-09-18,MEA,Growth,Barnes PLC,5,202.6,1013.0
ORD-033243,2025-07-18,Europe,Starter,Hill Group,1,42.79,42.79
ORD-033244,2025-07-30,North America,Starter,Collins-Smith,11,56.2,618.2
ORD-033245,2024-08-16,Asia Pacific,Starter,Lynch LLC,8,53.09,424.72
ORD-033246,2024-07-21,MEA,Scale,Oneal-Martin,12,471.09,5653.08
ORD-033247,2024-05-31,Asia Pacific,Starter,Ryan Group,2,54.72,109.44
ORD-033248,2024-02-05,Asia Pacific,Growth,Jones Group,11,194.33,2137.63
ORD-033249,2025-06-24,Asia Pacific,Enterprise,Mendoza and Sons,12,1428.5,17142.0
ORD-033250,2026-03-17,North America,Growth,Clark PLC,6,174.34,1046.04
ORD-033251,2025-11-21,Latin America,Starter,Johnson-Pugh,9,42.47,382.23
ORD-033252,2025-11-14,Asia Pacific,Starter,"Chandler, Morgan and Hardy",8,41.73,333.84
ORD-033253,2025-04-30,Asia Pacific,Starter,Sims Ltd,10,45.4,454.0
ORD-033254,2026-01-16,Latin America,Growth,"Rosario, Hunt and Rodriguez",7,196.5,1375.5
ORD-033255,2025-02-25,Europe,Growth,Valenzuela LLC,8,180.34,1442.72
ORD-033256,2026-02-11,Asia Pacific,Starter,"Haas, Marks and Williams",8,49.53,396.24
ORD-033257,2024-09-29,Latin America,Growth,Sharp PLC,10,227.34,2273.4
ORD-033258,2024-08-16,MEA,Scale,Hampton-Brown,1,558.45,558.45
ORD-033259,2026-03-26,North America,Starter,"Wilson, Chen and Simon",4,51.42,205.68
ORD-033260,2024-07-13,Asia Pacific,Scale,Ross-Dyer,1,485.63,485.63
ORD-033261,2025-12-04,Europe,Scale,"Wilson, Cooley and Mills",5,443.76,2218.8
ORD-033262,2026-01-04,Asia Pacific,Scale,"Lee, Miller and Neal",11,547.04,6017.44
ORD-033263,2025-10-02,Asia Pacific,Starter,Berry PLC,7,55.72,390.04
ORD-033264,2025-02-18,North America,Enterprise,"Grant, Santos and Smith",6,1327.84,7967.04
ORD-033265,2025-05-28,Latin America,Starter,"Nixon, Flores and Olson",4,55.42,221.68
ORD-033266,2024-12-05,Asia Pacific,Growth,White Inc,10,179.58,1795.8
ORD-033267,2024-08-15,North America,Enterprise,Bolton-Andersen,8,1435.14,11481.12
ORD-033268,2024-12-17,MEA,Starter,Griffin-Freeman,4,52.37,209.48
ORD-033269,2025-11-15,Europe,Scale,Spears Inc,4,534.18,2136.72
ORD-033270,2025-11-07,MEA,Starter,"Montgomery, Arnold and Burns",12,49.74,596.88
ORD-033271,2024-01-22,Latin America,Starter,"Taylor, Jones and Daugherty",4,52.8,211.2
ORD-033272,2025-11-18,MEA,Starter,"Williams, Keith and Reyes",3,43.08,129.24
ORD-033273,2024-01-21,MEA,Starter,Chen PLC,1,52.83,52.83
ORD-033274,2024-01-29,Latin America,Starter,Singh-Mason,6,53.22,319.32
ORD-033275,2025-09-08,Europe,Starter,Williams Ltd,3,53.21,159.63
ORD-033276,2025-05-09,MEA,Growth,"Larson, Sanchez and Carrillo",10,220.19,2201.9
ORD-033277,2025-12-18,MEA,Starter,"Edwards, Brock and Arnold",9,46.76,420.84
ORD-033278,2024-02-13,Europe,Growth,Garza-Hill,10,182.93,1829.3
ORD-033279,2024-05-15,Latin America,Starter,Gonzales PLC,11,45.2,497.2
ORD-033280,2025-12-07,Europe,Growth,Herrera-Barnett,6,191.42,1148.52
ORD-033281,2026-01-17,MEA,Starter,"Fletcher, Burke and Norton",2,53.61,107.22
ORD-033282,2025-04-29,North America,Scale,"Moore, Harris and Carpenter",7,481.96,3373.72
ORD-033283,2024-07-14,Europe,Starter,"Hicks, Patterson and Clark",2,42.63,85.26
ORD-033284,2024-06-08,Europe,Growth,Morgan PLC,4,194.48,777.92
ORD-033285,2025-07-30,Europe,Growth,Vega-Zuniga,12,195.85,2350.2
ORD-033286,2025-07-04,Latin America,Scale,"Rodriguez, Perez and Davis",9,535.14,4816.26
ORD-033287,2025-11-27,Latin America,Starter,Long-Harris,4,48.93,195.72
ORD-033288,2024-05-24,Europe,Growth,Brandt Group,1,203.89,203.89
ORD-033289,2025-02-01,Europe,Starter,"Lane, Parks and Mack",2,44.73,89.46
ORD-033290,2025-05-07,Asia Pacific,Growth,Chambers-Mason,6,225.77,1354.62
ORD-033291,2024-05-12,North America,Growth,Burnett LLC,12,217.53,2610.36
ORD-033292,2024-05-19,Latin America,Starter,Warner-Patrick,10,53.38,533.8
ORD-033293,2026-01-15,MEA,Enterprise,Santos and Sons,10,1442.27,14422.7
ORD-033294,2024-05-22,MEA,Scale,Phillips LLC,4,464.74,1858.96
ORD-033295,2025-02-08,Europe,Growth,Woods-Morgan,10,199.03,1990.3
ORD-033296,2024-05-04,North America,Starter,"Parrish, Wilkins and Scott",2,49.75,99.5
ORD-033297,2024-03-31,MEA,Growth,"Gallegos, Lyons and Martinez",9,221.55,1993.95
ORD-033298,2024-11-21,Asia Pacific,Scale,Elliott-Steele,2,424.97,849.94
ORD-033299,2024-12-11,North America,Scale,Johnson Group,12,484.27,5811.24
ORD-033300,2025-12-27,Latin America,Starter,Wolfe-Martin,10,44.87,448.7
ORD-033301,2025-06-04,Europe,Starter,Wilson Group,8,49.76,398.08
ORD-033302,2024-02-07,Asia Pacific,Starter,Mccoy-Johnson,1,46.94,46.94
ORD-033303,2025-11-30,MEA,Starter,"Blake, Moody and Taylor",5,53.16,265.8
ORD-033304,2025-07-19,North America,Growth,Anthony-Wagner,1,206.32,206.32
ORD-033305,2024-07-03,Asia Pacific,Growth,"Vega, Caldwell and Avery",3,215.01,645.03
ORD-033306,2024-03-20,Europe,Growth,Lopez-Hernandez,3,225.53,676.59
ORD-033307,2026-01-12,Asia Pacific,Scale,Newman-May,9,460.8,4147.2
ORD-033308,2024-09-18,Europe,Scale,Cox-Johnson,9,428.1,3852.9
ORD-033309,2025-01-27,MEA,Growth,Maldonado and Sons,6,216.04,1296.24
ORD-033310,2025-05-30,Europe,Growth,Henderson-Garcia,1,217.16,217.16
ORD-033311,2026-03-13,Europe,Growth,Moss PLC,1,207.03,207.03
ORD-033312,2025-12-24,Latin America,Starter,Vincent Group,8,49.77,398.16
ORD-033313,2025-01-21,Latin America,Growth,Ortega-Pham,1,180.03,180.03
ORD-033314,2026-02-02,MEA,Enterprise,Waller Ltd,4,1316.16,5264.64
ORD-033315,2024-04-22,Asia Pacific,Growth,Mann Inc,5,209.31,1046.55
ORD-033316,2024-10-26,Asia Pacific,Growth,"Hughes, Ray and Mcdaniel",5,219.91,1099.55
ORD-033317,2024-07-09,North America,Starter,Valenzuela-James,6,55.62,333.72
ORD-033318,2024-06-11,North America,Starter,Padilla Group,10,44.57,445.7
ORD-033319,2025-04-22,North America,Starter,"Wilson, Wolf and Williams",12,44.83,537.96
ORD-033320,2025-12-18,North America,Starter,Chen-Salazar,12,55.42,665.04
ORD-033321,2026-02-15,Europe,Growth,Munoz-Lewis,12,182.15,2185.8
ORD-033322,2025-03-21,Europe,Starter,Kennedy-Roberts,8,42.07,336.56
ORD-033323,2026-01-09,North America,Growth,Lewis-Brown,1,192.72,192.72
ORD-033324,2025-03-05,North America,Starter,Hancock-Little,12,44.26,531.12
ORD-033325,2024-03-24,Europe,Scale,"Wolf, Payne and Parker",2,511.57,1023.14
ORD-033326,2024-02-21,MEA,Growth,Wilson-Roach,7,202.84,1419.88
ORD-033327,2025-05-26,Europe,Scale,Rojas and Sons,3,519.2,1557.6
ORD-033328,2024-07-29,MEA,Scale,Hernandez-Harper,5,507.79,2538.95
ORD-033329,2024-02-19,North America,Scale,"Byrd, Gonzalez and Woods",2,535.89,1071.78
ORD-033330,2026-03-09,MEA,Growth,"Luna, Reeves and Lopez",2,220.17,440.34
ORD-033331,2024-12-12,Europe,Starter,Mendez-Hinton,10,44.86,448.6
ORD-033332,2025-11-25,Asia Pacific,Starter,"Pittman, Blake and Contreras",4,52.11,208.44
ORD-033333,2025-04-15,Europe,Starter,Singh-Park,8,49.89,399.12
ORD-033334,2025-06-16,MEA,Growth,King Group,12,216.01,2592.12
ORD-033335,2025-05-20,MEA,Enterprise,Hughes Group,9,1597.67,14379.03
ORD-033336,2025-11-26,Europe,Growth,Shaw and Sons,9,225.37,2028.33
ORD-033337,2024-06-01,Latin America,Growth,Hudson Inc,8,198.69,1589.52
ORD-033338,2025-03-16,MEA,Growth,Norris-Flores,5,183.85,919.25
ORD-033339,2024-02-17,MEA,Starter,Tyler LLC,10,45.81,458.1
ORD-033340,2024-05-28,Europe,Growth,"Hutchinson, Young and Garner",1,215.12,215.12
ORD-033341,2025-05-08,Latin America,Starter,Ford-Leach,10,46.66,466.6
ORD-033342,2024-02-01,Latin America,Growth,King Inc,7,170.95,1196.65
ORD-033343,2025-05-16,MEA,Starter,Weaver-Ramos,10,43.17,431.7
ORD-033344,2024-08-11,Latin America,Starter,"Lawrence, Thomas and Ward",3,43.09,129.27
ORD-033345,2025-07-03,North America,Starter,"Cox, Vance and Henry",9,46.51,418.59
ORD-033346,2025-04-30,Latin America,Growth,"Washington, Vega and Simon",4,176.99,707.96
ORD-033347,2024-09-14,Europe,Enterprise,Thompson Ltd,4,1516.62,6066.48
ORD-033348,2025-11-06,Europe,Starter,Archer and Sons,8,51.37,410.96
ORD-033349,2026-01-16,Europe,Scale,Rodriguez and Sons,2,570.52,1141.04
ORD-033350,2025-02-20,Europe,Starter,Chavez Ltd,4,47.04,188.16
ORD-033351,2026-03-14,Europe,Starter,"Hall, Cruz and Matthews",2,55.08,110.16
ORD-033352,2024-03-28,North America,Growth,Skinner Ltd,4,224.99,899.96
ORD-033353,2025-08-27,Asia Pacific,Scale,Wilson PLC,4,446.06,1784.24
ORD-033354,2024-02-15,Europe,Starter,Higgins and Sons,1,48.6,48.6
ORD-033355,2024-11-19,MEA,Enterprise,Willis PLC,6,1409.61,8457.66
ORD-033356,2024-08-16,Europe,Growth,"Allen, Reed and Brown",1,218.24,218.24
ORD-033357,2025-04-11,Europe,Scale,Arnold Ltd,3,426.79,1280.37
ORD-033358,2025-05-01,Europe,Starter,Moore-Chavez,4,55.13,220.52
ORD-033359,2026-01-31,Europe,Enterprise,Levy-Powers,3,1367.19,4101.57
ORD-033360,2025-02-24,Asia Pacific,Starter,"Taylor, Harris and Holden",12,55.82,669.84
ORD-033361,2024-11-06,Latin America,Scale,Harrison Group,9,457.16,4114.44
ORD-033362,2024-09-13,Europe,Starter,"Mckinney, Coleman and Garcia",8,51.84,414.72
ORD-033363,2024-11-09,North America,Starter,Preston Ltd,2,55.62,111.24
ORD-033364,2024-03-13,MEA,Scale,"Nelson, Rodriguez and Baird",7,503.66,3525.62
ORD-033365,2026-03-26,Asia Pacific,Starter,Larson-Sanford,8,42.75,342.0
ORD-033366,2025-05-06,North America,Starter,Buchanan-Adams,8,50.46,403.68
ORD-033367,2024-08-07,Asia Pacific,Starter,Mcbride-Dean,9,47.09,423.81
ORD-033368,2024-01-10,North America,Starter,Hebert and Sons,2,54.32,108.64
ORD-033369,2025-11-06,Latin America,Scale,Kennedy-Wood,2,559.21,1118.42
ORD-033370,2025-11-04,MEA,Starter,Bean Ltd,6,51.06,306.36
ORD-033371,2025-02-11,Latin America,Growth,"Rodriguez, Mccann and Smith",9,172.67,1554.03
ORD-033372,2026-01-06,Latin America,Growth,Day Ltd,9,197.11,1773.99
ORD-033373,2024-08-04,Europe,Starter,Davis-Pruitt,5,56.19,280.95
ORD-033374,2026-02-24,Asia Pacific,Scale,Jensen-Brown,2,556.31,1112.62
ORD-033375,2024-11-14,MEA,Starter,Robbins-Moreno,7,43.06,301.42
ORD-033376,2024-07-08,North America,Enterprise,Bell Ltd,11,1381.04,15191.44
ORD-033377,2024-02-09,Europe,Scale,Collins Ltd,8,487.41,3899.28
ORD-033378,2024-07-17,North America,Scale,"Bridges, Daniel and Russell",4,439.81,1759.24
ORD-033379,2025-06-26,Asia Pacific,Starter,Contreras-Dorsey,1,49.32,49.32
ORD-033380,2024-10-04,Europe,Growth,Burch Ltd,11,219.75,2417.25
ORD-033381,2024-01-12,North America,Starter,"Yates, Long and Wilson",11,52.48,577.28
ORD-033382,2025-10-30,MEA,Growth,Garcia and Sons,11,221.38,2435.18
ORD-033383,2025-05-01,Asia Pacific,Growth,Harris-Salazar,3,222.71,668.13
ORD-033384,2024-06-15,Europe,Growth,"Wilson, Leblanc and Callahan",4,191.89,767.56
ORD-033385,2026-01-29,Europe,Scale,Key Ltd,3,470.6,1411.8
ORD-033386,2026-01-15,MEA,Scale,Salinas and Sons,2,529.47,1058.94
ORD-033387,2025-02-13,MEA,Enterprise,Lopez LLC,2,1325.77,2651.54
ORD-033388,2024-04-28,North America,Scale,"Baker, Kim and Brown",10,542.06,5420.6
ORD-033389,2025-06-26,Asia Pacific,Scale,Williams-Clark,5,506.42,2532.1
ORD-033390,2025-08-06,Europe,Starter,Nichols and Sons,5,50.94,254.7
ORD-033391,2025-04-23,Asia Pacific,Scale,"Butler, Matthews and Levy",6,538.42,3230.52
ORD-033392,2025-07-26,MEA,Starter,"Mack, Crawford and Thomas",11,53.92,593.12
ORD-033393,2024-02-22,North America,Scale,Brewer Ltd,11,523.46,5758.06
ORD-033394,2026-03-24,MEA,Scale,"Wolfe, Pierce and Porter",2,573.62,1147.24
ORD-033395,2024-06-16,Europe,Starter,"Price, Brown and Duffy",2,45.5,91.0
ORD-033396,2025-11-10,Latin America,Growth,Parrish PLC,8,221.67,1773.36
ORD-033397,2024-08-13,Latin America,Growth,"Adams, White and Foster",8,183.39,1467.12
ORD-033398,2026-02-14,Latin America,Starter,Walsh LLC,5,50.66,253.3
ORD-033399,2024-03-27,Europe,Growth,Diaz-Guzman,5,190.36,951.8
ORD-033400,2025-08-05,Europe,Growth,"Harris, Watson and Gray",8,194.87,1558.96
ORD-033401,2025-03-22,Asia Pacific,Starter,"Cook, Scott and Gillespie",7,44.5,311.5
ORD-033402,2025-06-04,MEA,Growth,Thompson-Coleman,5,188.25,941.25
ORD-033403,2026-03-19,Asia Pacific,Growth,Payne-Carroll,8,211.54,1692.32
ORD-033404,2026-03-31,Europe,Starter,Scott-Hernandez,2,46.72,93.44
ORD-033405,2025-03-06,North America,Starter,Oliver Group,1,46.07,46.07
ORD-033406,2025-07-24,Asia Pacific,Starter,"Castro, Hunt and Davis",7,47.55,332.85
ORD-033407,2024-10-09,North America,Starter,"Farrell, Lee and Jones",1,52.85,52.85
ORD-033408,2025-07-09,MEA,Growth,"Rodriguez, Black and Luna",7,217.75,1524.25
ORD-033409,2024-03-13,Asia Pacific,Starter,Savage LLC,8,49.2,393.6
ORD-033410,2025-11-27,Europe,Enterprise,"Riggs, Ayers and Garcia",12,1335.21,16022.52
ORD-033411,2024-01-24,Latin America,Scale,Green-Whitaker,4,513.33,2053.32
ORD-033412,2025-06-12,Asia Pacific,Starter,Foster-Murphy,7,51.45,360.15
ORD-033413,2026-02-17,Latin America,Scale,Perez Ltd,1,572.44,572.44
ORD-033414,2024-02-14,Latin America,Scale,"Rios, Jones and Sanders",5,541.9,2709.5
ORD-033415,2024-12-15,MEA,Enterprise,Bridges Ltd,1,1449.53,1449.53
ORD-033416,2025-01-24,North America,Scale,"Harris, Barker and Smith",10,499.63,4996.3
ORD-033417,2024-04-01,Asia Pacific,Growth,Douglas-Miller,3,182.03,546.09
ORD-033418,2026-02-12,Europe,Growth,Osborne-Stafford,1,184.74,184.74
ORD-033419,2025-01-31,Latin America,Scale,Ruiz Group,4,438.3,1753.2
ORD-033420,2024-12-30,Europe,Growth,"Miller, Parker and Bishop",2,191.0,382.0
ORD-033421,2024-05-18,North America,Enterprise,Johnson PLC,3,1554.63,4663.89
ORD-033422,2024-12-28,Asia Pacific,Starter,Flores-Morgan,6,54.31,325.86
ORD-033423,2024-08-26,North America,Growth,Jensen-Smith,6,201.14,1206.84
ORD-033424,2025-08-27,Europe,Starter,Castro Inc,3,50.15,150.45
ORD-033425,2024-05-21,MEA,Enterprise,"Santiago, Vasquez and Brooks",2,1395.72,2791.44
ORD-033426,2024-06-20,North America,Starter,Medina Group,4,51.14,204.56
ORD-033427,2024-01-17,MEA,Growth,"Smith, Haley and Wagner",1,216.65,216.65
ORD-033428,2025-10-23,Latin America,Enterprise,Ali PLC,1,1696.13,1696.13
ORD-033429,2024-04-10,North America,Scale,Moore PLC,2,482.55,965.1
ORD-033430,2026-03-13,Asia Pacific,Enterprise,"Santana, Smith and Perez",5,1306.73,6533.65
ORD-033431,2024-06-14,North America,Scale,Romero Ltd,2,472.56,945.12
ORD-033432,2024-04-29,North America,Growth,Allen PLC,12,178.8,2145.6
ORD-033433,2024-05-01,Latin America,Scale,"Hall, Martinez and Gonzalez",12,459.56,5514.72
ORD-033434,2025-01-31,North America,Starter,Knight-Middleton,10,41.98,419.8
ORD-033435,2024-01-29,MEA,Scale,"Cohen, Jackson and Jackson",10,495.64,4956.4
ORD-033436,2025-12-09,MEA,Starter,"Bernard, Mccoy and Rangel",2,42.98,85.96
ORD-033437,2025-01-11,North America,Starter,Obrien-Mckay,3,49.61,148.83
ORD-033438,2024-04-25,Asia Pacific,Starter,Smith PLC,3,54.23,162.69
ORD-033439,2025-03-13,MEA,Starter,Roberts LLC,1,49.01,49.01
ORD-033440,2024-01-11,Europe,Scale,"Ho, Moore and Harris",3,449.63,1348.89
ORD-033441,2026-01-24,MEA,Starter,Lambert PLC,1,47.33,47.33
ORD-033442,2025-05-08,North America,Starter,Flowers-Walton,10,54.64,546.4
ORD-033443,2025-08-20,Asia Pacific,Starter,Cruz Ltd,7,43.86,307.02
ORD-033444,2025-11-06,Europe,Starter,"Hernandez, Mendoza and Brooks",8,47.71,381.68
ORD-033445,2024-02-22,MEA,Starter,Burns-Jones,9,47.13,424.17
ORD-033446,2024-11-09,Asia Pacific,Scale,White Group,1,555.71,555.71
ORD-033447,2025-10-22,Latin America,Growth,Andrade Ltd,5,223.53,1117.65
ORD-033448,2026-02-12,Latin America,Enterprise,Knight LLC,2,1525.96,3051.92
ORD-033449,2024-05-02,Asia Pacific,Scale,"Guerrero, Marshall and Dickerson",10,439.64,4396.4
ORD-033450,2024-10-23,Asia Pacific,Growth,Leach Group,11,173.58,1909.38
ORD-033451,2025-10-23,Europe,Growth,Rogers-Johnson,6,169.34,1016.04
ORD-033452,2024-03-22,North America,Scale,Thornton-Sanders,9,518.51,4666.59
ORD-033453,2025-06-07,Latin America,Starter,Bridges-Wilson,4,47.81,191.24
ORD-033454,2025-02-27,Europe,Scale,"Wong, Ortiz and Nguyen",12,467.74,5612.88
ORD-033455,2024-06-19,Latin America,Growth,Castro Ltd,11,227.43,2501.73
ORD-033456,2024-12-02,Asia Pacific,Growth,"Lynch, Harrison and Taylor",11,221.02,2431.22
ORD-033457,2025-04-26,MEA,Growth,"Sanders, Adams and Farrell",3,223.15,669.45
ORD-033458,2024-03-12,MEA,Scale,Miller-Black,1,445.57,445.57
ORD-033459,2025-09-10,Asia Pacific,Starter,Mitchell and Sons,5,53.03,265.15
ORD-033460,2025-03-27,Asia Pacific,Enterprise,"Brown, Allen and Carrillo",4,1584.95,6339.8
ORD-033461,2026-02-23,Asia Pacific,Scale,Harvey Ltd,10,544.06,5440.6
ORD-033462,2024-06-19,MEA,Scale,"Montes, Jones and Harrison",10,511.01,5110.1
ORD-033463,2025-12-06,North America,Starter,West Inc,1,45.68,45.68
ORD-033464,2025-10-23,Latin America,Enterprise,Hooper-Hopkins,8,1479.74,11837.92
ORD-033465,2024-07-21,North America,Growth,Walter-Hickman,8,183.75,1470.0
ORD-033466,2025-02-12,Europe,Enterprise,"Liu, Sanchez and Hoffman",9,1579.89,14219.01
ORD-033467,2025-11-21,North America,Growth,Garcia-Pham,7,182.7,1278.9
ORD-033468,2024-12-18,Asia Pacific,Enterprise,Jackson-Robbins,5,1286.92,6434.6
ORD-033469,2024-09-18,MEA,Enterprise,"Bryant, Turner and Heath",10,1351.5,13515.0
ORD-033470,2025-04-28,Europe,Starter,Hunter-Herrera,10,54.04,540.4
ORD-033471,2025-05-04,MEA,Starter,"Thomas, Phelps and Key",1,47.13,47.13
ORD-033472,2025-03-16,MEA,Scale,"Brown, Beck and Robinson",4,517.31,2069.24
ORD-033473,2025-07-29,Europe,Starter,Best and Sons,3,45.13,135.39
ORD-033474,2025-11-13,MEA,Enterprise,Henry and Sons,10,1710.18,17101.8
ORD-033475,2025-05-20,North America,Scale,Martinez and Sons,3,519.76,1559.28
ORD-033476,2024-02-10,Europe,Scale,"Williams, Moreno and Fitzgerald",12,529.6,6355.2
ORD-033477,2025-08-15,Asia Pacific,Growth,Douglas-West,5,227.13,1135.65
ORD-033478,2024-07-18,Asia Pacific,Scale,Campbell-Leonard,9,485.79,4372.11
ORD-033479,2024-10-24,Europe,Starter,Richards-Bryan,3,46.26,138.78
ORD-033480,2024-07-01,Latin America,Starter,"Martin, Nichols and Lewis",4,43.68,174.72
ORD-033481,2025-06-24,North America,Scale,"Rodriguez, Ramirez and Tanner",6,436.64,2619.84
ORD-033482,2025-05-31,North America,Starter,Martinez-Ellis,6,45.78,274.68
ORD-033483,2025-05-11,North America,Scale,Burgess-Green,10,463.05,4630.5
ORD-033484,2025-11-07,Europe,Enterprise,"Guerra, Clarke and Butler",8,1580.7,12645.6
ORD-033485,2025-12-29,Europe,Growth,Lopez-Kim,8,226.99,1815.92
ORD-033486,2025-03-25,North America,Scale,Watson-Simmons,6,486.18,2917.08
ORD-033487,2025-01-08,Europe,Scale,Ramirez PLC,11,433.73,4771.03
ORD-033488,2024-12-13,Latin America,Starter,Johnson Ltd,10,56.11,561.1
ORD-033489,2025-09-03,Latin America,Starter,Ward Inc,7,49.73,348.11
ORD-033490,2025-10-04,Europe,Scale,Lewis-Bowers,2,552.59,1105.18
ORD-033491,2024-03-16,Asia Pacific,Growth,"Jordan, Green and Jenkins",2,187.64,375.28
ORD-033492,2025-12-27,Latin America,Scale,"Foster, Pham and Estrada",3,558.49,1675.47
ORD-033493,2025-06-23,Asia Pacific,Starter,Taylor-Green,7,50.08,350.56
ORD-033494,2024-12-08,North America,Scale,"Hawkins, Davis and Walsh",3,531.72,1595.16
ORD-033495,2025-10-20,North America,Growth,Johnson-Hoffman,9,221.76,1995.84
ORD-033496,2024-08-14,MEA,Growth,Green Ltd,4,207.73,830.92
ORD-033497,2025-08-17,MEA,Starter,Nelson LLC,5,47.26,236.3
ORD-033498,2024-08-20,Europe,Starter,Sullivan Group,11,52.62,578.82
ORD-033499,2024-03-02,MEA,Enterprise,Bender and Sons,5,1498.55,7492.75
ORD-033500,2024-03-21,North America,Scale,Dickerson Ltd,6,524.53,3147.18
ORD-033501,2024-07-05,Latin America,Starter,"Bauer, Joseph and Sheppard",6,56.04,336.24
ORD-033502,2026-03-22,MEA,Growth,Smith Group,9,222.31,2000.79
ORD-033503,2024-01-24,Europe,Starter,Griffin-Baker,6,44.95,269.7
ORD-033504,2025-02-28,MEA,Starter,Johnson Ltd,12,43.73,524.76
ORD-033505,2024-06-29,Asia Pacific,Starter,Brewer-Rivera,3,45.09,135.27
ORD-033506,2024-03-24,Europe,Enterprise,White-Shaw,4,1312.65,5250.6
ORD-033507,2024-05-02,MEA,Scale,Leblanc-Burns,11,485.62,5341.82
ORD-033508,2025-03-25,Latin America,Growth,Griffin-Gonzalez,2,210.75,421.5
ORD-033509,2026-01-11,North America,Growth,"Hess, Keller and Mueller",12,226.66,2719.92
ORD-033510,2024-05-15,Asia Pacific,Scale,Gutierrez and Sons,2,447.75,895.5
ORD-033511,2025-08-24,Latin America,Growth,Martinez-Tate,4,212.51,850.04
ORD-033512,2025-08-20,Asia Pacific,Growth,"Mendoza, Jones and Lee",9,224.72,2022.48
ORD-033513,2024-05-09,Latin America,Growth,Trujillo Ltd,8,211.72,1693.76
ORD-033514,2026-01-03,Latin America,Starter,"Yang, Parsons and Carter",5,46.33,231.65
ORD-033515,2024-04-17,Asia Pacific,Starter,"Anderson, Fernandez and Lambert",11,51.75,569.25
ORD-033516,2024-01-01,MEA,Scale,"Bean, Robertson and Jones",7,547.52,3832.64
ORD-033517,2025-09-11,Latin America,Scale,Hill-Martin,1,432.08,432.08
